Data Source	World Development Indicators																																																												
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
Low income	LIC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																79.88071832	80.15147166	80.33117545	80.24145683	80.50381112	80.1396696	80.16456262	79.82939181	79.36594693	78.47431024	77.19383969	77.40809256	77.1766825	77.07233065	76.82566119	76.44661198	75.86916628	75.38773466	74.8946505	74.10844104	73.02728075	72.40819967	71.77774878	71.14620142	70.82862551	70.56280407	70.26813487
Liechtenstein	LIE	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Sri Lanka	LKA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																43.72399902	47.45500183	43.93000031	46.84999847	42.25899887	40.76499939	45.05099869	49.7120018	48.65499878	48.10300064	47.51300049	41.64199829	40.59000015	39.02899933	37.75400162	38.16199875	37.42399979	38.63499832	36.98099899	38.19300079	37.6269989	33.84000015	33.30599976	31.83099937	31.41300011	30.81800079	29.71999931
Lower middle income	LMC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																63.57392062	63.93037245	63.2335685	62.58125973	61.7283635	61.5115355	61.30777585	61.90845633	61.16232581	61.25807277	60.8321545	60.15478806	59.6617329	58.434348	57.9137562	56.13910005	55.38106512	54.43118049	53.17431177	51.19572472	49.33200935	47.44220276	47.02125328	46.49194127	45.7707135	44.80497572	44.21575357
Low & middle income	LMY	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																55.02556436	54.65500666	53.65428231	53.41096933	52.74802595	52.19785084	51.80152298	51.76067335	51.21216077	50.31439817	49.42283769	48.71375682	47.70056778	46.68219465	45.71792019	44.07089435	42.73687611	41.74173091	40.58242849	39.26433912	37.98121859	36.59734623	35.95878707	35.26051149	34.6125521	34.01189499	33.64275674
Lesotho	LSO	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																51.17200089	52.16600037	49.65299988	49.19400024	47.8429985	47.84600067	45.10699844	52.8030014	65.16699982	54.52299881	42.56499863	30.15299988	24.53199959	17.3939991	13.46100044	9.626999855	7.106999874	4.876999855	5.125	5.824999809	5.671999931	5.551000118	5.485000134	5.221000195	4.916999817	4.607999802	4.477000237
Late-demographic dividend	LTE	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																48.77353918	48.03905906	46.69096599	46.49532706	45.78928429	45.01545055	44.29455223	43.91121782	43.33647193	42.10792889	40.91224023	39.79698229	38.09010203	36.96646683	35.34171076	33.38769246	31.54801718	30.27478519	28.87511516	27.5687918	26.42444509	25.03359665	23.89813703	22.67496967	21.58305311	20.58929364	19.93032768
Lithuania	LTU	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																14.83399963	15.09599972	17.84300041	18.35199928	19.47500038	19.35099983	17.95400047	16.50200081	15.91399956	15.20699978	13.02799988	14.91399956	15.5539999	13.50899982	11.50699997	11.46000004	8.597999573	5.902999878	6.657999992	6.487999916	6.456999779	6.34499979	6.099999905	6.743999958	6.627999783	5.541999817	5.407000065
Luxembourg	LUX	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																2.951999903	5.751999855	2.670000076	2.78399992	3.464999914	1.61500001	1.23300004	1.675999999	1.45599997	1.49000001	1.041000009	1.006000042	1.838000059	1.483999968	1.085000038	1.195000052	1.146999955	1.174999952	0.856999993	0.741999984	0.814999998	0.89200002	0.915000021	0.842000008	0.745000005	0.606999993	0.59799999
Latvia	LVA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																16.37199974	16.84199905	15.8039999	16.01399994	14.61699963	13.84399986	19.22299957	16.67300034	15.16699982	13.07800007	12.36900043	12.08600044	10.09899998	9.880999565	7.995999813	8.442000389	7.781000137	5.761000156	6.179999828	5.728000164	5.342999935	4.848999977	4.90199995	4.46999979	5.044000149	5.059999943	4.921000004
"Macao SAR, China"	MAC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																0.075000003	0.078000002	0.081	0	0.187999994	0	0.112999998	0.111000001	0.108999997	0.143999994	0.103	0.151999995	0.123000003	0.224000007	0.133000001	0.202999994	0.071999997	0	0.351000011	0.232999995	0.263000011	0.252000004	0.172999993	0.192000002	0.273999989	0.340000004	0.662
St. Martin (French part)	MAF	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Morocco	MAR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																36.11700058	35.01599884	34.60800171	34.98099899	43.20299911	46.6629982	47.74900055	49.66699982	52.15399933	53.41699982	55.49100113	57.1570015	56.89699936	60.44599915	61.45299911	61.39199829	60.17499924	59.43099976	60.37400055	60.66699982	61.20899963	60.06100082	57.24900055	56.39799881	58.06000137	57.2179985	56.98300171
Monaco	MCO	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Moldova	MDA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																42.44100189	44.19599915	40.70999908	38.73899841	47.68199921	46.76300049	47.13399887	47.94100189	47.18399811	49.91600037	50.42300034	48.68999863	41.77399826	40.0719986	40.17599869	32.01200104	30.07099915	28.3560009	24.82600021	24.4489994	24.1060009	23.20499992	25.38100052	26.59199905	29.72699928	30.30599976	29.86800003
Madagascar	MDG	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																80.04799652	79.83399963	79.78500366	79.37000275	79.79799652	79.84999847	80.14800262	79.80799866	79.59600067	79.22399902	78.71299744	80.40599823	79.34400177	81.76200104	82.48400116	80.64800262	77.71099854	75.58699799	74.79000092	72.11399841	69.29199982	66.01999664	68.8809967	70.88400269	72.17199707	71.95800018	71.98400116
Maldives	MDV	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																10.57600021	10.10099983	10.02099991	9.756999969	9.487999916	11.23499966	10.28899956	9.68500042	9.123000145	8.840999603	5.906000137	7.373000145	9.206000328	8.088000298	8.531999588	7.513000011	5.459000111	5.394000053	5.816999912	6.272999763	4.987999916	4.234000206	3.450000048	2.775000095	2.707999945	2.523999929	2.440999985
Middle East & North Africa	MEA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																30.3996958	33.82952644	31.01568713	30.40897442	31.76630203	24.45454442	31.34817588	30.21637666	30.53019574	31.99402217	29.6673862	28.36622465	30.45744344	32.12751777	32.39042627	31.39276401	30.71983221	30.39209413	30.14439949	28.68388885	27.78984727	25.34503343	26.16988314	26.2615062	25.63394104	24.83604931	24.50955494
Mexico	MEX	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																10.65400028	11.10400009	11.05000019	11.06900024	10.22099972	9.836999893	11.89900017	7.931000233	8.602000237	6.734000206	5.888000011	6.037000179	5.105999947	5.410999775	4.653999805	4.513000011	4.15899992	3.869999886	3.45600009	3.828999996	3.525000095	4.040999889	3.615999937	3.59800005	3.513000011	3.411999941	3.59800005
Marshall Islands	MHL	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Middle income	MIC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																52.55878342	52.11717716	50.97714802	50.69733801	49.9049727	49.31606671	48.85109528	48.80612957	48.22418582	47.29287059	46.41143134	45.56149549	44.42008159	43.26440168	42.17851926	40.32969916	38.83408126	37.67333829	36.31944064	34.83216342	33.43041703	31.83918355	31.10647811	30.30060106	29.49724351	28.74668591	28.23622914
"Macedonia, FYR"	MKD	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																18.06399918	19.24600029	18.27799988	20.68899918	21.27599907	21.63400078	21.63500023	22.30599976	22.02000046	24.10099983	23.37899971	24.6970005	22.19799995	16.94499969	19.60000038	20.32600021	17.2840004	19.16900063	18.99600029	19.22599983	18.77799988	17.58200073	20.28000069	18.49399948	17.50099945	15.76200008	15.57800007
Mali	MLI	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																38.22999954	37.84400177	38.84000015	37.56100082	38.04600143	36.92100143	36.79000092	35.41500092	34.6269989	33.23400116	31.09000015	30.95100021	28.56299973	28.54100037	33.21300125	35.27700043	39.91699982	44.29499817	47.87599945	51.9280014	56.28099823	61.0019989	63.77899933	66.14900208	61.93399811	61.26200104	56.7840004
Malta	MLT	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																1.348999977	1.243000031	1.197999954	1.138000011	1.050999999	1.001999974	0.943000019	0.874000013	0.842000008	0.796000004	0.111000001	0.072999999	0.592000008	0.866999984	0.588999987	0.31400001	0.388000011	0.395999998	0.451000005	0.275999993	0.206	0.345999986	0.463999987	0.437999994	0.386999995	0.254999995	0.233999997
Myanmar	MMR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																77.11799622	77.31700134	77.24700165	77.33499908	76.7440033	76.45800018	76.3259964	76.25900269	76.3730011	75.62999725	74.96099854	73.83899689	72.48899841	70.81199646	69.20200348	67.36699677	65.82099915	63.51599884	61.50899887	59.49000168	57.75699997	56.00299835	54.47700119	52.68000031	50.20899963	49.76499939	48.29600143
Middle East & North Africa (excluding high income)	MNA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																36.05918878	39.36280398	36.28576997	35.75915885	38.29011293	29.38554843	37.73270447	36.55175191	36.70890539	38.49746725	35.7974708	34.24899698	36.64519804	38.51955088	39.05651081	38.01264204	37.18062003	37.11846227	36.99534022	35.73501325	34.98752486	32.17641303	33.33823709	33.83542724	33.16514024	32.05990734	31.68432536
Montenegro	MNE	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																5.756000042	6.360000134	8.18500042	11.39799976	10.82800007	13.55599976	8.630999565	8.298999786	7.921999931	9.288000107	8.107999802	7.856999874	7.296999931	8.222000122	8.850999832	8.18500042	8.168999672	7.252999783	5.247000217	5.059999943	4.171999931	4.988999844	2.594000101	4.888999939	8.305000305	8.265000343	8.267999649
Mongolia	MNG	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																44.38899994	50.56399918	51.54899979	50.79499817	53.29800034	55.47100067	53.79199982	52.96099854	52.81800079	51.77500153	49.54100037	46.81800079	44.9129982	44.91400146	44.27600098	43.11899948	40.14899826	39.10300064	38.64500046	32.15200043	32.48199844	34.09400177	28.29899979	26.19300079	26.94099998	27.9260006	28.04599953
Northern Mariana Islands	MNP	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Mozambique	MOZ	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																93.16999817	93.26599884	93.10800171	92.95600128	92.81400299	92.23300171	91.86699677	91.36799622	90.85600281	90.65499878	90.25499725	89.94200134	90.0490036	89.85700226	89.43000031	89.21099854	88.86699677	88.64800262	88.44400024	87.98600006	87.26000214	86.29599762	85.79199982	85.18299866	84.95300293	84.84500122	84.79100037
Mauritania	MRT	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																89.20899963	88.88300323	88.91899872	87.70400238	88.61799622	88.48200226	88.45800018	88.05200195	87.68599701	87.84100342	87.59700012	87.72100067	87.3809967	86.3239975	85.46800232	86.48400116	86.19999695	86.01399994	85.65100098	85.37000275	85.22200012	84.13400269	84.1289978	83.90499878	84.16000366	84.38500214	84.08699799
Mauritius	MUS	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																14.11699963	13.50699997	12.94900036	12.76099968	12.63399982	11.72799969	10.98900032	10.27400017	8.930000305	8.772000313	8.765000343	8.69699955	8.512999535	8.175999641	8.87100029	8.118000031	7.636000156	7.492000103	8.026000023	7.397999763	6.191999912	6.210999966	6.364999771	5.985000134	5.711999893	6.038000107	6.111999989
Malawi	MWI	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																88.06199646	86.81400299	89.08699799	86.79000092	88.4260025	89.2519989	89.41500092	89.45300293	89.51899719	89.66899872	89.80400085	89.34300232	88.86599731	89.33999634	89.36199951	88.51899719	87.79699707	88.67099762	89.11000061	89.32099915	89.83200073	90.03800201	89.91699982	89.95600128	89.80899811	89.67299652	89.64099884
Malaysia	MYS	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																23.66200066	20.13800049	19.11599922	17.99500084	16.97800064	17.10099983	14.31599998	15.1239996	13.57499981	14.10499954	12.03600025	11.6079998	10.94799995	10.4460001	10.1239996	9.970000267	9.895000458	8.923000336	8.944999695	8.871999741	8.649000168	8.255999565	8.359999657	8.355999947	7.875999928	6.80700016	6.545000076
North America	NAC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																1.405896632	1.372653518	1.299695748	1.613681312	1.613396956	1.57272457	1.501777086	1.450052669	1.445080192	1.043036711	0.996337856	0.993471062	0.970181347	0.917351571	0.910923565	0.896352788	0.809784455	0.833474097	0.823664799	0.889592981	0.906841244	0.892778463	0.829093818	0.855363961	0.897846128	0.911575716	0.910694705
Namibia	NAM	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																52.10300064	48.52600098	47.44200134	47.54000092	44.27399826	42.22800064	39.31999969	36.0340004	32.22700119	29.07999992	28.98699951	27.84399986	27.34799957	25.3029995	20.64800072	15.39000034	11.10499954	8.498000145	16.34799957	30.37000084	30.77099991	26.63599968	30.79999924	30.29800034	23.68000031	18.05599976	18.25
New Caledonia	NCL	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																5.006000042	4.711999893	4.785999775	4.699999809	4.584000111	4.412000179	4.210999966	3.960000038	3.519999981	2.967999935	2.970999956	2.954999924	2.990999937	2.892999887	2.826999903	2.641000032	2.644999981	2.444000006	2.454999924	2.385999918	2.334000111	2.20600009	2.164000034	2.134000063	2.046999931	1.996999979	1.998000026
Niger	NER	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																73.07299805	74	73.97499847	73.47799683	73.63899994	73.70600128	73.65000153	74.34700012	74.59300232	74.52500153	75.1740036	75.27700043	74.99199677	74.68499756	74.66699982	74.74099731	74.66500092	74.52400208	73.89099884	74.02799988	73.81600189	73.15399933	72.4960022	72.23999786	72.2480011	71.98100281	71.63500214
Nigeria	NGA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																52.02000046	52.14599991	52.72499847	54.10800171	54.66799927	54.8769989	54.99599838	55.76200104	53.41400146	51.10200119	51.73500061	55.84400177	52.70999908	45.25600052	44.44800186	42.74599838	41.67499924	35.76300049	30.90299988	19.4470005	22.02499962	25.31900024	28.18600082	26.68799973	26.32600021	26.08799934	26.2329998
Nicaragua	NIC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																9.387999535	9.987999916	10.27499962	10.47200012	10.08600044	10.12300014	9.840999603	9.725999832	9.350999832	9.343000412	9.654999733	9.520000458	9.668000221	10.25300026	8.107000351	8.359999657	8.508999825	6.262000084	6.933000088	8.986000061	9.531000137	9.343999863	9.24600029	9.305999756	9.039999962	8.501999855	8.309000015
Netherlands	NLD	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																2.99000001	2.404999971	2.671999931	2.525000095	2.259000063	2.280999899	2.387000084	2.415999889	2.269999981	2.382999897	2.436000109	2.032999992	2.00999999	2.13499999	2.176000118	2.078000069	1.881999969	1.769000053	1.713999987	1.838999987	1.633000016	1.608999968	1.238000035	1.394999981	1.508000016	1.383999944	1.347000003
Norway	NOR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																3.292999983	3.174999952	3.161999941	2.894000053	3.309000015	3.11500001	2.752000093	2.575999975	2.46600008	2.313999891	2.157999992	1.968999982	2.122999907	1.743999958	1.593000054	1.501999974	1.317000031	1.253000021	1.19599998	1.026000023	0.885999978	0.842000008	0.930999994	1.024000049	0.921000004	0.98299998	0.963999987
Nepal	NPL	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																90.36499786	90.04199982	89.63200378	89.27999878	88.77999878	88.19799805	87.51599884	86.42099762	85.35399628	80.99500275	72.58699799	81.34400177	82.63899994	83.62200165	84.40000153	84.8030014	85.18199921	84.8710022	85.13999939	85.23300171	85.38200378	84.80500031	84.23000336	83.56900024	83.31999969	83.34899902	82.83399963
Nauru	NRU	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
New Zealand	NZL	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																7.664999962	7.611000061	7.479000092	7.302000046	6.554999828	6.412000179	5.587999821	5.702000141	6.697999954	5.836999893	6.040999889	5.693999767	5.452000141	5.171000004	4.999000072	5.198999882	4.933000088	4.84499979	4.368000031	4.388000011	4.625	4.474999905	4.234000206	3.938999891	3.960999966	4.359000206	4.478000164
OECD members	OED	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																8.087429988	7.669428918	7.016933755	7.267788031	7.0497831	6.856389135	6.554988473	6.24702842	6.130168654	5.417061744	5.346597298	5.161783011	4.863426233	4.395256602	4.167607792	4.002992232	3.84141943	3.71874208	3.580734906	3.660695989	3.640152215	3.582455691	3.422021228	3.272256698	3.206487642	3.063150818	3.067542064
Oman	OMN	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																5.46600008	5.135000229	4.926000118	4.967999935	4.96600008	4.980999947	5.037000179	5.278999805	5.585999966	5.343999863	3.187999964	2.204999924	1.761999965	1.406999946	1.164000034	0.913999975	0.764999986	0.649999976	0.513999999	0.446999997	0.490999997	0.488000005	0.510999978	0.537999988	0.546999991	0.591000021	0.598999977
Other small states	OSS	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																38.31412706	37.93215558	37.57126959	37.55760714	36.70473911	36.41995302	35.60353116	35.78801723	37.51799352	36.19104488	33.42670917	32.55185502	32.39902677	31.69519793	31.13851761	29.93576938	28.72724566	28.01946084	28.64487055	29.53081733	29.44102147	29.34320271	29.01126585	28.76306676	28.46892091	27.58445319	27.6849376
Pakistan	PAK	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																66.14600372	69.19499969	69.7519989	72.5039978	67.5039978	67.4240036	66.50900269	69.60500336	69.56500244	72.93900299	72.94100189	64.72899628	64.6210022	67.53099823	67.34999847	69.08899689	72.72399902	75.31300354	75.51499939	74.07700348	74.4489975	74.02200317	75.15200043	73.19200134	72.06500244	73.06199646	72.81099701
Panama	PAN	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																3.382999897	2.996000051	3.003999949	2.450999975	3.371000051	2.630000114	2.272000074	1.861999989	1.911000013	1.735999942	3.061000109	3.013000011	3.727999926	2.974999905	4.294000149	4.472000122	3.323999882	3.84100008	7.894000053	7.540999889	6.772999763	8.24600029	7.895999908	8.154000282	8.902000427	8.857000351	8.644000053
Peru	PER	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																34.32699966	35.04999924	35.63199997	34.54600143	33.69300079	33.85499954	33.29100037	33.5340004	33.5909996	32.66799927	33.14699936	32.60900116	32.0890007	31.95000076	32.60900116	30.81699944	27.22599983	26.62999916	26.79400063	26.60400009	26.6439991	26.13100052	26.33699989	26.81999969	27.04199982	27.35099983	26.39800072
Philippines	PHL	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																30.32099915	31.86800003	32.8030014	30.73699951	31.17499924	30.34700012	28.33200073	26.21100044	27.01099968	23.87199974	24.41799927	24.49900055	24.19099998	23.31599998	23.70800018	23.54599953	23.21699905	23.17300034	22.47500038	21.6970005	21.65399933	20.93700027	20.26199913	20.3029995	18.96999931	17.40999985	16.54500008
Palau	PLW	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Papua New Guinea	PNG	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																68.87799835	66.55899811	64.72299957	65.72100067	67.18900299	65.82099915	67.84899902	68.85700226	69.93099976	71.08599854	66.59600067	62.88399887	58.20199966	52.51399994	48.00999832	42.52600098	36.45199966	31.24799919	26.25499916	20.08399963	18.95299911	18.14900017	17.6970005	17.27099991	15.47599983	15.43599987	15.38300037
Poland	POL	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																23.52499962	24.09300041	24.15500069	24.00200081	22.46299934	21.96999931	19.93600082	18.73699951	17.53700066	18.37800026	19.05699921	18.75699997	17.57500076	17.21899986	16.6439991	15.01599979	14.16899967	13.82600021	13.16300011	12.68599987	12.2489996	11.72500038	10.94799995	10.27099991	10.37199974	9.407999992	9.331000328
Pre-demographic dividend	PRE	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																70.44378297	70.62477983	71.0721576	71.17658854	71.22366962	70.73157254	70.72338021	70.4561323	69.79933639	68.87062589	68.45465024	69.07240037	68.40480475	66.79919074	66.80586635	66.16884108	65.04154958	63.97349687	62.79037679	60.15346117	60.19515439	60.26279343	60.65416155	60.09007687	59.93671519	59.95759472	59.90456855
Puerto Rico	PRI	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																0.254999995	0.252000004	0.47299999	0.244000003	0.221000001	0.215000004	0.416000009	0.203999996	0.216000006	0.196999997	0.202000007	0.193000004	0.180999994	0.185000002	0.360000014	0.345999986	0.317000002	0.526000023	0.280999988	0.186000004	0.188999996	0.199000001	0.197999999	0.393000007	0.404000014	0.402999997	0.402999997
"Korea, Dem. People’s Rep."	PRK	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																65.61000061	67.75900269	68.125	69.00299835	69.52700043	70.73000336	71.90399933	72.40299988	72.52999878	72.67199707	72.55400085	72.77899933	72.16699982	72.0530014	71.43599701	71.10800171	70.80699921	69.83799744	70.21299744	70.28700256	70.21600342	70.27100372	70.14499664	70.46399689	70.78600311	70.46900177	70.40599823
Portugal	PRT	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																20.85199928	12.87199974	12.97599983	13.01000023	12.63099957	13.48799992	15.21800041	15.40400028	14.26799965	14.20699978	14.60400009	13.92000008	14.02000046	12.91399956	13.09000015	12.52799988	12.36999989	12.05200005	11.67599964	10.91499996	8.802000046	8.913999557	7.896999836	6.294000149	5.390999794	4.785999775	4.742000103
Paraguay	PRY	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																15.87899971	15.3579998	15.52200031	15.72000027	15.06900024	14.41499996	13.95199966	14.5539999	16.75399971	20.18199921	20.20100021	20.14100075	20.49500084	24.18099976	22.13899994	21.66300011	23.27899933	19.07999992	20.63899994	18.10899925	19.4810009	22.30599976	15.98799992	16.13299942	13.9659996	14.67399979	14.42300034
West Bank and Gaza	PSE	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																27.95800018	28.35000038	28.9810009	28.11899948	27.44799995	29.31800079	30.22200012	29.06999969	32.37200165	35.47299957	25.93499947	29.97599983	33.79399872	33.67699814	32.0320015	34.18799973	36.06999969	33.1969986	29.77700043	27.90999985	26.63400078	23.69599915	20.84900093	16.16900063	13.13399982	12.58699989	14.35000038
Pacific island small states	PSS	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																55.51710373	54.73992228	54.4659174	53.90409076	53.68796014	53.35122732	53.43522994	53.62649567	53.59461404	53.77620888	53.55055954	54.12866309	54.3038322	53.58679129	53.05277073	52.6850651	52.78832251	52.57343245	52.70117735	52.35822388	52.29403186	52.18598487	52.06176128	51.50367724	51.16448306	50.99635266	51.97845098
Post-demographic dividend	PST	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																6.143777818	5.883141295	5.710460487	5.532184135	5.451670629	5.263474454	5.237781201	5.085952864	4.678017046	4.552402396	4.225920037	4.090189367	3.966276712	3.774638528	3.678008172	3.486994577	3.300200352	3.131822292	3.18589672	3.152955859	3.070232004	2.944064733	2.839805219	2.49518313	2.437770177	2.365983128	2.338247463
French Polynesia	PYF	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																7.702000141	7.599999905	7.77699995	7.919000149	7.623000145	7.673999786	6.84100008	6.587999821	6.322999954	5.854000092	5.543000221	5.276000023	5.175000191	5.347000122	5.43599987	5.559999943	5.710000038	5.717999935	5.993000031	5.800000191	5.652999878	5.544000149	5.484000206	5.494999886	5.373000145	5.340000153	5.374000072
Qatar	QAT	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																0.013	0.012	0.012	0.011	0.011	0.011	0.008	0.008	0.009	0.009	0	0.015	0.027000001	0.094999999	0.056000002	0	0	0.011	0.011	0.016000001	0.029999999	0.033	0.01	0.011	0.01	0.01	0.011
Romania	ROU	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																40.27299881	43.95299911	45.81000137	44	46.18999863	42.40200043	45.0359993	45.79499817	47.5870018	47.95399857	47.44400024	40.06900024	39.60400009	32.9980011	33.05500031	31.42499924	31.00600052	30.3939991	30.71100044	32.35499954	31.09000015	31.01300049	30.35400009	29.30999947	25.60899925	22.63800049	22.2689991
Russian Federation	RUS	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																6.537000179	6.293000221	6.772999763	7.218999863	7.697000027	7.881000042	7.915999889	7.486999989	12.36400032	11.73200035	9.331000328	8.951999664	8.25	7.893000126	8.020000458	7.769999981	6.948999882	6.738999844	6.403999805	5.570000172	5.68900013	5.414000034	5.407000065	5.159999847	5.118999958	5.026000023	5.007999897
